,label
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
21,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
21,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
21,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
21,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
21,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
21,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
21,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
21,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
21,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
21,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
21,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
21,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
21,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
2,0.03296703296703297
3,0.03296703296703297
4,0.03296703296703297
5,0.03296703296703297
6,0.03296703296703297
7,0.03296703296703297
8,0.03296703296703297
9,0.03296703296703297
10,0.03296703296703297
11,0.03296703296703297
12,0.03296703296703297
13,0.03296703296703297
14,0.03296703296703297
15,0.03296703296703297
16,0.03296703296703297
17,0.03296703296703297
18,0.03296703296703297
19,0.03296703296703297
20,0.03296703296703297
21,0.03296703296703297
0,0.03296703296703297
1,0.03296703296703297
